ds,tag,eps0,gamma,fpr_det,tpr_Sr_frame,tpr_Sr_box,tpr_Sc_frame,tpr_Sc_box,tpr_Sh_frame,tpr_Sh_box,fpr_anchor,tpr_Sr_box_anchor,n_events_Sr,n_events_Sc,n_events_Sh
mot17,full,0.15,1.0,0.005090461747300995,0.36363636363636365,0.09090909090909091,0.2972972972972973,0.10810810810810811,0.37037037037037035,0.1111111111111111,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.15,1.25,0.007466010562708125,0.4025974025974026,0.1038961038961039,0.2972972972972973,0.10810810810810811,0.5,0.18518518518518517,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.15,1.5,0.011305067130464292,0.4935064935064935,0.12987012987012986,0.35135135135135137,0.10810810810810811,0.5555555555555556,0.2222222222222222,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.15,2.0,0.033809150104990776,0.6883116883116883,0.2077922077922078,0.5135135135135135,0.10810810810810811,0.6851851851851852,0.2962962962962963,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.2,1.0,0.008378051625766221,0.44155844155844154,0.11688311688311688,0.32432432432432434,0.10810810810810811,0.5185185185185185,0.2037037037037037,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.2,1.25,0.015610749358389717,0.5454545454545454,0.14285714285714285,0.40540540540540543,0.10810810810810811,0.6111111111111112,0.24074074074074073,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.2,1.5,0.033809150104990776,0.6883116883116883,0.2077922077922078,0.5135135135135135,0.10810810810810811,0.6851851851851852,0.2962962962962963,0.015610749358389717,0.14285714285714285,246,123,177
mot17,full,0.2,2.0,0.08880734723312193,0.8831168831168831,0.4025974025974026,0.7567567567567568,0.16216216216216217,0.7962962962962963,0.3333333333333333,0.015610749358389717,0.14285714285714285,246,123,177
