ds,tag,eps0,gamma,fpr_det,tpr_Sr_frame,tpr_Sr_box,tpr_Sc_frame,tpr_Sc_box,tpr_Sh_frame,tpr_Sh_box,fpr_anchor,tpr_Sr_box_anchor,n_events_Sr,n_events_Sc,n_events_Sh
mot20,full,0.15,1.0,0.00576891826011592,0.6808731808731808,0.23596673596673598,0.6617647058823529,0.3088235294117647,0.6945812807881774,0.270935960591133,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.15,1.25,0.008080819023888196,0.7775467775467776,0.2920997920997921,0.7536764705882353,0.3786764705882353,0.7807881773399015,0.3275862068965517,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.15,1.5,0.01174042576241807,0.8575883575883576,0.34615384615384615,0.8272058823529411,0.4117647058823529,0.8768472906403941,0.39901477832512317,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.15,2.0,0.028850008125236987,0.9646569646569647,0.4708939708939709,0.9338235294117647,0.4963235294117647,0.958128078817734,0.5344827586206896,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.2,1.0,0.009071014571258328,0.8004158004158004,0.30561330561330563,0.7867647058823529,0.3860294117647059,0.8201970443349754,0.34236453201970446,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.2,1.25,0.01546720112669953,0.9012474012474012,0.3877338877338877,0.8639705882352942,0.44485294117647056,0.9113300492610837,0.43842364532019706,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.2,1.5,0.028850008125236987,0.9646569646569647,0.4708939708939709,0.9338235294117647,0.4963235294117647,0.958128078817734,0.5344827586206896,0.01546720112669953,0.3877338877338877,962,272,406
mot20,full,0.2,2.0,0.0887828394994854,0.997920997920998,0.6413721413721414,0.9926470588235294,0.5772058823529411,1.0,0.6477832512315271,0.01546720112669953,0.3877338877338877,962,272,406
